,ranking_date,rank,name,title,country,rating,games,birth_year,year,age
8601,27-02-15,18,"Andreikin, Dmitry",g,RUS,2737,0,1990,15,25
8602,27-02-15,19,"Navara, David",g,CZE,2735,13,1985,15,30
8603,27-02-15,20,"Vitiugov, Nikita",g,RUS,2735,0,1987,15,28
8604,27-02-15,21,"Wojtaszek, Radoslaw",g,POL,2734,13,1987,15,28
8605,27-02-15,22,"Jakovenko, Dmitry",g,RUS,2733,0,1983,15,32
8606,27-02-15,23,"Ivanchuk, Vassily",g,UKR,2731,13,1969,15,46
8607,27-02-15,24,"Radjabov, Teimour",g,AZE,2731,13,1987,15,28
8608,27-02-15,25,"Li, Chao b",g,CHN,2728,0,1989,15,26
8609,27-02-15,26,"Eljanov, Pavel",g,UKR,2727,0,1983,15,32
8610,27-02-15,27,"Dominguez Perez, Leinier",g,CUB,2726,0,1983,15,32
8611,27-02-15,28,"Wang, Yue",g,CHN,2726,0,1987,15,28
8612,27-02-15,29,"Yu, Yangyi",g,CHN,2724,0,1994,15,21
8613,27-02-15,30,"Harikrishna, P.",g,IND,2723,0,1986,15,29
8614,27-02-15,31,"Tomashevsky, Evgeny",g,RUS,2716,0,1987,15,28
8615,27-02-15,32,"Nepomniachtchi, Ian",g,RUS,2714,0,1990,15,25
8616,27-02-15,33,"Leko, Peter",g,HUN,2713,0,1979,15,36
8617,27-02-15,34,"Ponomariov, Ruslan",g,UKR,2713,0,1983,15,32
8618,27-02-15,35,"Wang, Hao",g,CHN,2713,0,1989,15,26
8619,27-02-15,36,"Bacrot, Etienne",g,FRA,2711,0,1983,15,32
8620,27-02-15,37,"Morozevich, Alexander",g,RUS,2711,0,1977,15,38
8621,27-02-15,38,"Naiditsch, Arkadij",g,GER,2706,15,1985,15,30
8622,27-02-15,39,"Fressinet, Laurent",g,FRA,2706,0,1981,15,34
8623,27-02-15,40,"Malakhov, Vladimir",g,RUS,2706,0,1980,15,35
8624,27-02-15,41,"Vallejo Pons, Francisco",g,ESP,2706,0,1982,15,33
8625,27-02-15,42,"Kasimdzhanov, Rustam",g,UZB,2705,0,1979,15,36
8626,27-02-15,43,"Ni, Hua",g,CHN,2704,11,1983,15,32
8627,27-02-15,44,"Rapport, Richard",g,HUN,2703,14,1996,15,19
8628,27-02-15,45,"Almasi, Zoltan",g,HUN,2701,0,1976,15,39
8629,27-02-15,46,"Lysyj, Igor",g,RUS,2700,0,1987,15,28
8630,27-02-15,47,"Rublevsky, Sergei",g,RUS,2698,0,1974,15,41
8631,27-02-15,48,"Jobava, Baadur",g,GEO,2696,13,1983,15,32
8632,27-02-15,49,"Wei, Yi",g,CHN,2695,13,1999,15,16
8633,27-02-15,50,"Matlakov, Maxim",g,RUS,2695,0,1991,15,24
8634,27-02-15,51,"Moiseenko, Alexander",g,UKR,2695,0,1980,15,35
8635,27-02-15,52,"Bruzon Batista, Lazaro",g,CUB,2692,9,1982,15,33
8636,27-02-15,53,"Kryvoruchko, Yuriy",g,UKR,2692,0,1986,15,29
8637,27-02-15,54,"Shirov, Alexei",g,LAT,2689,0,1972,15,43
8638,27-02-15,55,"Riazantsev, Alexander",g,RUS,2688,9,1985,15,30
8639,27-02-15,56,"Korobov, Anton",g,UKR,2687,0,1985,15,30
8640,27-02-15,57,"Fedoseev, Vladimir",g,RUS,2684,9,1995,15,20
8641,27-02-15,58,"Sasikiran, Krishnan",g,IND,2682,0,1981,15,34
8642,27-02-15,59,"Bu, Xiangzhi",g,CHN,2681,9,1985,15,30
8643,27-02-15,60,"Cheparinov, Ivan",g,BUL,2681,0,1986,15,29
8644,27-02-15,61,"Sjugirov, Sanan",g,RUS,2678,0,1993,15,22
8645,27-02-15,62,"Alekseev, Evgeny",g,RUS,2677,1,1985,15,30
8646,27-02-15,63,"Le, Quang Liem",g,VIE,2676,6,1991,15,24
8647,27-02-15,64,"Zhigalko, Sergei",g,BLR,2675,11,1989,15,26
8648,27-02-15,65,"Inarkiev, Ernesto",g,RUS,2675,0,1985,15,30
8649,27-02-15,66,"Polgar, Judit",g,HUN,2675,0,1976,15,39
8650,27-02-15,67,"Melkumyan, Hrant",g,ARM,2673,0,1989,15,26
8651,27-02-15,68,"Hou, Yifan",g,CHN,2672,13,1994,15,21
8652,27-02-15,69,"McShane, Luke J",g,ENG,2672,0,1984,15,31
8653,27-02-15,70,"Kamsky, Gata",g,USA,2671,9,1974,15,41
8654,27-02-15,71,"Jones, Gawain C B",g,ENG,2670,3,1987,15,28
8655,27-02-15,72,"Grachev, Boris",g,RUS,2670,0,1986,15,29
8656,27-02-15,73,"Laznicka, Viktor",g,CZE,2670,0,1988,15,27
8657,27-02-15,74,"Negi, Parimarjan",g,IND,2669,0,1993,15,22
8658,27-02-15,75,"Sargissian, Gabriel",g,ARM,2668,0,1983,15,32
8659,27-02-15,76,"Kuzubov, Yuriy",g,UKR,2667,0,1990,15,25
8660,27-02-15,77,"Berkes, Ferenc",g,HUN,2666,2,1985,15,30
8661,27-02-15,78,"Motylev, Alexander",g,RUS,2665,0,1979,15,36
8662,27-02-15,79,"Onischuk, Alexander",g,USA,2665,0,1975,15,40
8663,27-02-15,80,"Short, Nigel D",g,ENG,2664,2,1965,15,50
8664,27-02-15,81,"Howell, David W L",g,ENG,2663,7,1990,15,25
8665,27-02-15,82,"Movsesian, Sergei",g,ARM,2663,0,1978,15,37
8666,27-02-15,83,"Petrosian, Tigran L.",g,ARM,2663,0,1984,15,31
8667,27-02-15,84,"Saric, Ivan",g,CRO,2661,13,1990,15,25
8668,27-02-15,85,"Shankland, Samuel L",g,USA,2661,13,1991,15,24
8669,27-02-15,86,"Tiviakov, Sergei",g,NED,2661,9,1973,15,42
8670,27-02-15,87,"Areshchenko, Alexander",g,UKR,2661,0,1986,15,29
8671,27-02-15,88,"Rodshtein, Maxim",g,ISR,2660,13,1989,15,26
8672,27-02-15,89,"Akopian, Vladimir",g,ARM,2660,0,1971,15,44
8673,27-02-15,90,"Balogh, Csaba",g,HUN,2659,2,1987,15,28
8674,27-02-15,91,"Artemiev, Vladislav",g,RUS,2659,0,1998,15,17
8675,27-02-15,92,"Nguyen, Ngoc Truong Son",g,VIE,2659,0,1990,15,25
8676,27-02-15,93,"Sadler, Matthew D",g,ENG,2658,0,1974,15,41
8677,27-02-15,94,"Zvjaginsev, Vadim",g,RUS,2658,0,1976,15,39
8678,27-02-15,95,"Van Wely, Loek",g,NED,2657,13,1972,15,43
8679,27-02-15,96,"Kovalenko, Igor",g,LAT,2656,11,1988,15,27
8680,27-02-15,97,"Robson, Ray",g,USA,2656,5,1994,15,21
8681,27-02-15,98,"Efimenko, Zahar",g,UKR,2655,1,1985,15,30
8682,27-02-15,99,"Nielsen, Peter Heine",g,DEN,2654,0,1973,15,42
8683,27-02-15,100,"Nisipeanu, Liviu-Dieter",g,GER,2654,0,1976,15,39
8684,27-03-15,1,"Carlsen, Magnus",g,NOR,2863,7,1990,15,25
8685,27-03-15,2,"Caruana, Fabiano",g,ITA,2802,12,1992,15,23
8686,27-03-15,3,"Nakamura, Hikaru",g,USA,2798,15,1987,15,28
8687,27-03-15,4,"Topalov, Veselin",g,BUL,2798,10,1975,15,40
8688,27-03-15,5,"Grischuk, Alexander",g,RUS,2794,11,1983,15,32
8689,27-03-15,6,"Anand, Viswanathan",g,IND,2791,12,1969,15,46
8690,27-03-15,7,"Giri, Anish",g,NED,2790,14,1994,15,21
8691,27-03-15,8,"So, Wesley",g,USA,2788,0,1993,15,22
8692,27-03-15,9,"Kramnik, Vladimir",g,RUS,2783,5,1975,15,40
8693,27-03-15,10,"Aronian, Levon",g,ARM,2770,14,1982,15,33
8694,27-03-15,11,"Vachier-Lagrave, Maxime",g,FRA,2765,11,1990,15,25
8695,27-03-15,12,"Karjakin, Sergey",g,RUS,2757,5,1990,15,25
8696,27-03-15,13,"Mamedyarov, Shakhriyar",g,AZE,2756,11,1985,15,30
8697,27-03-15,14,"Ding, Liren",g,CHN,2755,0,1992,15,23
8698,27-03-15,15,"Gelfand, Boris",g,ISR,2747,0,1968,15,47
8699,27-03-15,16,"Tomashevsky, Evgeny",g,RUS,2745,11,1987,15,28
8700,27-03-15,17,"Adams, Michael",g,ENG,2745,9,1971,15,44
8701,27-03-15,18,"Jakovenko, Dmitry",g,RUS,2742,21,1983,15,32
8702,27-03-15,19,"Vitiugov, Nikita",g,RUS,2739,9,1987,15,28
8703,27-03-15,20,"Radjabov, Teimour",g,AZE,2738,11,1987,15,28
8704,27-03-15,21,"Wojtaszek, Radoslaw",g,POL,2737,2,1987,15,28
8705,27-03-15,22,"Navara, David",g,CZE,2736,2,1985,15,30
8706,27-03-15,23,"Ivanchuk, Vassily",g,UKR,2731,0,1969,15,46
8707,27-03-15,24,"Svidler, Peter",g,RUS,2729,20,1976,15,39
8708,27-03-15,25,"Harikrishna, P.",g,IND,2729,12,1986,15,29
8709,27-03-15,26,"Dominguez Perez, Leinier",g,CUB,2729,11,1983,15,32
8710,27-03-15,27,"Eljanov, Pavel",g,UKR,2727,4,1983,15,32
8711,27-03-15,28,"Wang, Yue",g,CHN,2726,0,1987,15,28
8712,27-03-15,29,"Yu, Yangyi",g,CHN,2724,10,1994,15,21
8713,27-03-15,30,"Andreikin, Dmitry",g,RUS,2723,11,1990,15,25
8714,27-03-15,31,"Li, Chao b",g,CHN,2721,2,1989,15,26
8715,27-03-15,32,"Nepomniachtchi, Ian",g,RUS,2714,9,1990,15,25
8716,27-03-15,33,"Leko, Peter",g,HUN,2713,0,1979,15,36
8717,27-03-15,34,"Ponomariov, Ruslan",g,UKR,2713,0,1983,15,32
8718,27-03-15,35,"Wang, Hao",g,CHN,2713,0,1989,15,26
8719,27-03-15,36,"Bacrot, Etienne",g,FRA,2712,11,1983,15,32
8720,27-03-15,37,"Kasimdzhanov, Rustam",g,UZB,2712,11,1979,15,36
8721,27-03-15,38,"Naiditsch, Arkadij",g,GER,2711,11,1985,15,30
8722,27-03-15,39,"Morozevich, Alexander",g,RUS,2711,0,1977,15,38
8723,27-03-15,40,"Rapport, Richard",g,HUN,2709,12,1996,15,19
8724,27-03-15,41,"Vallejo Pons, Francisco",g,ESP,2708,11,1982,15,33
8725,27-03-15,42,"Fressinet, Laurent",g,FRA,2707,3,1981,15,34
8726,27-03-15,43,"Inarkiev, Ernesto",g,RUS,2706,11,1985,15,30
8727,27-03-15,44,"Wei, Yi",g,CHN,2706,10,1999,15,16
8728,27-03-15,45,"Malakhov, Vladimir",g,RUS,2706,0,1980,15,35
8729,27-03-15,46,"Ni, Hua",g,CHN,2704,0,1983,15,32
8730,27-03-15,47,"Jobava, Baadur",g,GEO,2699,11,1983,15,32
8731,27-03-15,48,"Rublevsky, Sergei",g,RUS,2698,0,1974,15,41
8732,27-03-15,49,"Almasi, Zoltan",g,HUN,2695,2,1976,15,39
8733,27-03-15,50,"Kryvoruchko, Yuriy",g,UKR,2695,2,1986,15,29
8734,27-03-15,51,"Korobov, Anton",g,UKR,2694,9,1985,15,30
8735,27-03-15,52,"Matlakov, Maxim",g,RUS,2693,10,1991,15,24
8736,27-03-15,53,"Moiseenko, Alexander",g,UKR,2693,2,1980,15,35
8737,27-03-15,54,"Lysyj, Igor",g,RUS,2691,9,1987,15,28
8738,27-03-15,55,"Bruzon Batista, Lazaro",g,CUB,2691,6,1982,15,33
8739,27-03-15,56,"Shirov, Alexei",g,LAT,2691,6,1972,15,43
8740,27-03-15,57,"Riazantsev, Alexander",g,RUS,2688,0,1985,15,30
8741,27-03-15,58,"Howell, David W L",g,ENG,2686,14,1990,15,25
8742,27-03-15,59,"Hou, Yifan",g,CHN,2686,10,1994,15,21
8743,27-03-15,60,"McShane, Luke J",g,ENG,2686,5,1984,15,31
8744,27-03-15,61,"Kamsky, Gata",g,USA,2683,12,1974,15,41
8745,27-03-15,62,"Sasikiran, Krishnan",g,IND,2682,0,1981,15,34
8746,27-03-15,63,"Bu, Xiangzhi",g,CHN,2681,0,1985,15,30
8747,27-03-15,64,"Melkumyan, Hrant",g,ARM,2676,2,1989,15,26
8748,27-03-15,65,"Le, Quang Liem",g,VIE,2676,0,1991,15,24
8749,27-03-15,66,"Cheparinov, Ivan",g,BUL,2675,10,1986,15,29
8750,27-03-15,67,"Polgar, Judit",g,HUN,2675,0,1976,15,39
8751,27-03-15,68,"Zhigalko, Sergei",g,BLR,2675,0,1989,15,26
8752,27-03-15,69,"Fedoseev, Vladimir",g,RUS,2674,9,1995,15,20
8753,27-03-15,70,"Grachev, Boris",g,RUS,2673,9,1986,15,29
8754,27-03-15,71,"Petrosian, Tigran L.",g,ARM,2671,9,1984,15,31
8755,27-03-15,72,"Sjugirov, Sanan",g,RUS,2669,9,1993,15,22
8756,27-03-15,73,"Onischuk, Alexander",g,USA,2669,2,1975,15,40
8757,27-03-15,74,"Sargissian, Gabriel",g,ARM,2668,0,1983,15,32
8758,27-03-15,75,"Kuzubov, Yuriy",g,UKR,2667,0,1990,15,25
8759,27-03-15,76,"Alekseev, Evgeny",g,RUS,2665,9,1985,15,30
8760,27-03-15,77,"Van Wely, Loek",g,NED,2665,3,1972,15,43
8761,27-03-15,78,"Movsesian, Sergei",g,ARM,2665,2,1978,15,37
8762,27-03-15,79,"Artemiev, Vladislav",g,RUS,2664,9,1998,15,17
8763,27-03-15,80,"Negi, Parimarjan",g,IND,2664,9,1993,15,22
8764,27-03-15,81,"Areshchenko, Alexander",g,UKR,2664,5,1986,15,29
8765,27-03-15,82,"Laznicka, Viktor",g,CZE,2664,4,1988,15,27
8766,27-03-15,83,"Berkes, Ferenc",g,HUN,2664,1,1985,15,30
8767,27-03-15,84,"Short, Nigel D",g,ENG,2664,0,1965,15,50
8768,27-03-15,85,"Tiviakov, Sergei",g,NED,2662,9,1973,15,42
8769,27-03-15,86,"Ragger, Markus",g,AUT,2661,14,1988,15,27
8770,27-03-15,87,"Kovalenko, Igor",g,LAT,2661,2,1988,15,27
8771,27-03-15,88,"Shankland, Samuel L",g,USA,2661,0,1991,15,24
8772,27-03-15,89,"Nielsen, Peter Heine",g,DEN,2660,2,1973,15,42
8773,27-03-15,90,"Akopian, Vladimir",g,ARM,2660,0,1971,15,44
8774,27-03-15,91,"Nguyen, Ngoc Truong Son",g,VIE,2659,0,1990,15,25
8775,27-03-15,92,"Mamedov, Rauf",g,AZE,2658,9,1988,15,27
8776,27-03-15,93,"Sadler, Matthew D",g,ENG,2658,1,1974,15,41
8777,27-03-15,94,"Zvjaginsev, Vadim",g,RUS,2658,0,1976,15,39
8778,27-03-15,95,"Efimenko, Zahar",g,UKR,2657,3,1985,15,30
8779,27-03-15,96,"Robson, Ray",g,USA,2656,0,1994,15,21
8780,27-03-15,97,"Balogh, Csaba",g,HUN,2655,5,1987,15,28
8781,27-03-15,98,"Rodshtein, Maxim",g,ISR,2654,12,1989,15,26
8782,27-03-15,99,"Motylev, Alexander",g,RUS,2653,10,1979,15,36
8783,27-03-15,100,"Meier, Georg",g,GER,2652,4,1987,15,28
8784,27-04-15,1,"Carlsen, Magnus",g,NOR,2863,0,1990,15,25
8785,27-04-15,2,"Caruana, Fabiano",g,ITA,2802,0,1992,15,23
8786,27-04-15,3,"Nakamura, Hikaru",g,USA,2798,0,1987,15,28
8787,27-04-15,4,"Topalov, Veselin",g,BUL,2798,0,1975,15,40
8788,27-04-15,5,"Grischuk, Alexander",g,RUS,2794,0,1983,15,32
8789,27-04-15,6,"Anand, Viswanathan",g,IND,2791,0,1969,15,46
8790,27-04-15,7,"Giri, Anish",g,NED,2790,0,1994,15,21
8791,27-04-15,8,"So, Wesley",g,USA,2788,0,1993,15,22
8792,27-04-15,9,"Kramnik, Vladimir",g,RUS,2783,0,1975,15,40
8793,27-04-15,10,"Aronian, Levon",g,ARM,2770,0,1982,15,33
8794,27-04-15,11,"Vachier-Lagrave, Maxime",g,FRA,2762,2,1990,15,25
8795,27-04-15,12,"Karjakin, Sergey",g,RUS,2757,0,1990,15,25
8796,27-04-15,13,"Mamedyarov, Shakhriyar",g,AZE,2754,10,1985,15,30
8797,27-04-15,14,"Ding, Liren",g,CHN,2751,8,1992,15,23
8798,27-04-15,15,"Gelfand, Boris",g,ISR,2747,0,1968,15,47
8799,27-04-15,16,"Adams, Michael",g,ENG,2746,2,1971,15,44
8800,27-04-15,17,"Tomashevsky, Evgeny",g,RUS,2745,0,1987,15,28
8801,27-04-15,18,"Navara, David",g,CZE,2744,29,1985,15,30
8802,27-04-15,19,"Jakovenko, Dmitry",g,RUS,2744,2,1983,15,32
8803,27-04-15,20,"Wojtaszek, Radoslaw",g,POL,2738,2,1987,15,28
8804,27-04-15,21,"Radjabov, Teimour",g,AZE,2738,0,1987,15,28
8805,27-04-15,22,"Vitiugov, Nikita",g,RUS,2736,13,1987,15,28
8806,27-04-15,23,"Svidler, Peter",g,RUS,2734,2,1976,15,39
8807,27-04-15,24,"Eljanov, Pavel",g,UKR,2733,21,1983,15,32
8808,27-04-15,25,"Harikrishna, P.",g,IND,2731,5,1986,15,29
8809,27-04-15,26,"Ivanchuk, Vassily",g,UKR,2731,0,1969,15,46
8810,27-04-15,27,"Li, Chao b",g,CHN,2730,20,1989,15,26
8811,27-04-15,28,"Dominguez Perez, Leinier",g,CUB,2729,0,1983,15,32
8812,27-04-15,29,"Wang, Yue",g,CHN,2726,0,1987,15,28
8813,27-04-15,30,"Yu, Yangyi",g,CHN,2724,0,1994,15,21
8814,27-04-15,31,"Andreikin, Dmitry",g,RUS,2723,0,1990,15,25
8815,27-04-15,32,"Naiditsch, Arkadij",g,GER,2720,3,1985,15,30
8816,27-04-15,33,"Nepomniachtchi, Ian",g,RUS,2716,11,1990,15,25
8817,27-04-15,34,"Ponomariov, Ruslan",g,UKR,2714,3,1983,15,32
8818,27-04-15,35,"Leko, Peter",g,HUN,2713,0,1979,15,36
8819,27-04-15,36,"Wang, Hao",g,CHN,2713,0,1989,15,26
8820,27-04-15,37,"Fressinet, Laurent",g,FRA,2712,2,1981,15,34
8821,27-04-15,38,"Kasimdzhanov, Rustam",g,UZB,2712,0,1979,15,36
8822,27-04-15,39,"Morozevich, Alexander",g,RUS,2711,0,1977,15,38
8823,27-04-15,40,"Rapport, Richard",g,HUN,2710,4,1996,15,19
8824,27-04-15,41,"Korobov, Anton",g,UKR,2707,13,1985,15,30
8825,27-04-15,42,"Bacrot, Etienne",g,FRA,2706,13,1983,15,32
8826,27-04-15,43,"Malakhov, Vladimir",g,RUS,2706,0,1980,15,35
8827,27-04-15,44,"Ni, Hua",g,CHN,2704,0,1983,15,32
8828,27-04-15,45,"Wei, Yi",g,CHN,2703,8,1999,15,16
8829,27-04-15,46,"Matlakov, Maxim",g,RUS,2699,11,1991,15,24
8830,27-04-15,47,"Jobava, Baadur",g,GEO,2699,0,1983,15,32
8831,27-04-15,48,"Almasi, Zoltan",g,HUN,2698,2,1976,15,39
8832,27-04-15,49,"Rublevsky, Sergei",g,RUS,2698,0,1974,15,41
8833,27-04-15,50,"Moiseenko, Alexander",g,UKR,2697,11,1980,15,35
8834,27-04-15,51,"Vallejo Pons, Francisco",g,ESP,2696,11,1982,15,33
8835,27-04-15,52,"Le, Quang Liem",g,VIE,2693,18,1991,15,24
8836,27-04-15,53,"Shirov, Alexei",g,LAT,2691,7,1972,15,43
8837,27-04-15,54,"Bruzon Batista, Lazaro",g,CUB,2691,0,1982,15,33
8838,27-04-15,55,"Lysyj, Igor",g,RUS,2691,0,1987,15,28
8839,27-04-15,56,"Inarkiev, Ernesto",g,RUS,2690,13,1985,15,30
8840,27-04-15,57,"Howell, David W L",g,ENG,2687,13,1990,15,25
8841,27-04-15,58,"Kryvoruchko, Yuriy",g,UKR,2686,15,1986,15,29
8842,27-04-15,59,"Hou, Yifan",g,CHN,2686,0,1994,15,21
8843,27-04-15,60,"McShane, Luke J",g,ENG,2685,1,1984,15,31
8844,27-04-15,61,"Bu, Xiangzhi",g,CHN,2681,0,1985,15,30
8845,27-04-15,62,"Cheparinov, Ivan",g,BUL,2680,11,1986,15,29
8846,27-04-15,63,"Kamsky, Gata",g,USA,2680,5,1974,15,41
8847,27-04-15,64,"Short, Nigel D",g,ENG,2678,17,1965,15,50
8848,27-04-15,65,"Sjugirov, Sanan",g,RUS,2677,11,1993,15,22
8849,27-04-15,66,"Polgar, Judit",g,HUN,2675,0,1976,15,39
8850,27-04-15,67,"Sargissian, Gabriel",g,ARM,2674,11,1983,15,32
8851,27-04-15,68,"Fedoseev, Vladimir",g,RUS,2674,0,1995,15,20
8852,27-04-15,69,"Grachev, Boris",g,RUS,2671,11,1986,15,29
8853,27-04-15,70,"Riazantsev, Alexander",g,RUS,2671,11,1985,15,30
8854,27-04-15,71,"Artemiev, Vladislav",g,RUS,2671,9,1998,15,17
8855,27-04-15,72,"Rodshtein, Maxim",g,ISR,2667,13,1989,15,26
8856,27-04-15,73,"Movsesian, Sergei",g,ARM,2665,22,1978,15,37
8857,27-04-15,74,"Kovalenko, Igor",g,LAT,2665,15,1988,15,27
8858,27-04-15,75,"Onischuk, Alexander",g,USA,2665,0,1975,15,40
8859,27-04-15,76,"Ragger, Markus",g,AUT,2664,10,1988,15,27
8860,27-04-15,77,"Negi, Parimarjan",g,IND,2664,0,1993,15,22
8861,27-04-15,78,"Najer, Evgeniy",g,RUS,2663,19,1977,15,38
8862,27-04-15,79,"Van Wely, Loek",g,NED,2663,1,1972,15,43
8863,27-04-15,80,"Laznicka, Viktor",g,CZE,2662,23,1988,15,27
8864,27-04-15,81,"Nguyen, Ngoc Truong Son",g,VIE,2662,18,1990,15,25
8865,27-04-15,82,"Tiviakov, Sergei",g,NED,2662,9,1973,15,42
8866,27-04-15,83,"Berkes, Ferenc",g,HUN,2661,2,1985,15,30
8867,27-04-15,84,"Shankland, Samuel L",g,USA,2661,0,1991,15,24
8868,27-04-15,85,"Volokitin, Andrei",g,UKR,2660,14,1986,15,29
8869,27-04-15,86,"Petrosian, Tigran L.",g,ARM,2660,9,1984,15,31
8870,27-04-15,87,"Khismatullin, Denis",g,RUS,2658,11,1984,15,31
8871,27-04-15,88,"Kuzubov, Yuriy",g,UKR,2658,11,1990,15,25
8872,27-04-15,89,"Sadler, Matthew D",g,ENG,2658,0,1974,15,41
8873,27-04-15,90,"Zvjaginsev, Vadim",g,RUS,2658,0,1976,15,39
8874,27-04-15,91,"Zhigalko, Sergei",g,BLR,2657,11,1989,15,26
8875,27-04-15,92,"Akopian, Vladimir",g,ARM,2656,11,1971,15,44
8876,27-04-15,93,"Efimenko, Zahar",g,UKR,2656,6,1985,15,30
8877,27-04-15,94,"Robson, Ray",g,USA,2656,0,1994,15,21
8878,27-04-15,95,"Nielsen, Peter Heine",g,DEN,2655,4,1973,15,42
8879,27-04-15,96,"Alekseev, Evgeny",g,RUS,2654,13,1985,15,30
8880,27-04-15,97,"Vovk, Andrey",g,UKR,2654,12,1991,15,24
8881,27-04-15,98,"Sasikiran, Krishnan",g,IND,2654,10,1981,15,34
8882,27-04-15,99,"Kempinski, Robert",g,POL,2653,18,1977,15,38
8883,27-04-15,100,"Motylev, Alexander",g,RUS,2653,13,1979,15,36
8884,27-04-15,101,"Meier, Georg",g,GER,2653,2,1987,15,28
8885,27-05-15,1,"Carlsen, Magnus",g,NOR,2876,9,1990,15,25
8886,27-05-15,2,"Anand, Viswanathan",g,IND,2804,9,1969,15,46
8887,27-05-15,3,"Caruana, Fabiano",g,ITA,2803,9,1992,15,23
8888,27-05-15,4,"Nakamura, Hikaru",g,USA,2799,11,1987,15,28
8889,27-05-15,5,"Topalov, Veselin",g,BUL,2798,0,1975,15,40
8890,27-05-15,6,"Grischuk, Alexander",g,RUS,2780,9,1983,15,32
8891,27-05-15,7,"So, Wesley",g,USA,2778,20,1993,15,22
8892,27-05-15,8,"Kramnik, Vladimir",g,RUS,2777,9,1975,15,40
8893,27-05-15,9,"Giri, Anish",g,NED,2776,10,1994,15,21
8894,27-05-15,10,"Aronian, Levon",g,ARM,2776,9,1982,15,33
8895,27-05-15,11,"Ding, Liren",g,CHN,2757,9,1992,15,23
8896,27-05-15,12,"Vachier-Lagrave, Maxime",g,FRA,2754,9,1990,15,25
8897,27-05-15,13,"Karjakin, Sergey",g,RUS,2753,8,1990,15,25
8898,27-05-15,14,"Navara, David",g,CZE,2751,6,1985,15,30
8899,27-05-15,15,"Tomashevsky, Evgeny",g,RUS,2749,8,1987,15,28
8900,27-05-15,16,"Li, Chao b",g,CHN,2748,11,1989,15,26
8901,27-05-15,17,"Wojtaszek, Radoslaw",g,POL,2746,2,1987,15,28
8902,27-05-15,18,"Gelfand, Boris",g,ISR,2744,9,1968,15,47
8903,27-05-15,19,"Adams, Michael",g,ENG,2740,11,1971,15,44
8904,27-05-15,20,"Jakovenko, Dmitry",g,RUS,2738,4,1983,15,32
8905,27-05-15,21,"Radjabov, Teimour",g,AZE,2738,0,1987,15,28
8906,27-05-15,22,"Vitiugov, Nikita",g,RUS,2736,7,1987,15,28
8907,27-05-15,23,"Mamedyarov, Shakhriyar",g,AZE,2735,18,1985,15,30
8908,27-05-15,24,"Dominguez Perez, Leinier",g,CUB,2734,9,1983,15,32
8909,27-05-15,25,"Svidler, Peter",g,RUS,2734,0,1976,15,39
8910,27-05-15,26,"Harikrishna, P.",g,IND,2733,9,1986,15,29
8911,27-05-15,27,"Ivanchuk, Vassily",g,UKR,2733,9,1969,15,46
8912,27-05-15,28,"Nepomniachtchi, Ian",g,RUS,2728,9,1990,15,25
8913,27-05-15,29,"Wang, Yue",g,CHN,2724,4,1987,15,28
8914,27-05-15,30,"Yu, Yangyi",g,CHN,2723,13,1994,15,21
8915,27-05-15,31,"Andreikin, Dmitry",g,RUS,2723,0,1990,15,25
8916,27-05-15,32,"Naiditsch, Arkadij",g,GER,2720,12,1985,15,30
8917,27-05-15,33,"Wei, Yi",g,CHN,2718,13,1999,15,16
8918,27-05-15,34,"Eljanov, Pavel",g,UKR,2718,9,1983,15,32
8919,27-05-15,35,"Kasimdzhanov, Rustam",g,UZB,2715,2,1979,15,36
8920,27-05-15,36,"Leko, Peter",g,HUN,2714,8,1979,15,36
8921,27-05-15,37,"Fressinet, Laurent",g,FRA,2712,0,1981,15,34
8922,27-05-15,38,"Ponomariov, Ruslan",g,UKR,2711,8,1983,15,32
8923,27-05-15,39,"Morozevich, Alexander",g,RUS,2711,0,1977,15,38
8924,27-05-15,40,"Wang, Hao",g,CHN,2710,10,1989,15,26
8925,27-05-15,41,"Korobov, Anton",g,UKR,2708,9,1985,15,30
8926,27-05-15,42,"Moiseenko, Alexander",g,UKR,2707,10,1980,15,35
8927,27-05-15,43,"Bacrot, Etienne",g,FRA,2704,11,1983,15,32
8928,27-05-15,44,"Malakhov, Vladimir",g,RUS,2702,4,1980,15,35
8929,27-05-15,45,"Ni, Hua",g,CHN,2701,3,1983,15,32
8930,27-05-15,46,"Almasi, Zoltan",g,HUN,2700,10,1976,15,39
8931,27-05-15,47,"Kryvoruchko, Yuriy",g,UKR,2700,8,1986,15,29
8932,27-05-15,48,"Jobava, Baadur",g,GEO,2699,0,1983,15,32
8933,27-05-15,49,"Bu, Xiangzhi",g,CHN,2696,12,1985,15,30
8934,27-05-15,50,"Howell, David W L",g,ENG,2696,11,1990,15,25
8935,27-05-15,51,"Shirov, Alexei",g,LAT,2696,2,1972,15,43
8936,27-05-15,52,"Matlakov, Maxim",g,RUS,2694,13,1991,15,24
8937,27-05-15,53,"Le, Quang Liem",g,VIE,2693,0,1991,15,24
8938,27-05-15,54,"Vallejo Pons, Francisco",g,ESP,2686,18,1982,15,33
8939,27-05-15,55,"Hou, Yifan",g,CHN,2686,0,1994,15,21
8940,27-05-15,56,"McShane, Luke J",g,ENG,2685,0,1984,15,31
8941,27-05-15,57,"Bruzon Batista, Lazaro",g,CUB,2684,18,1982,15,33
